m,peri,node,incl,e,n,a,date,x,y,z
227.45241,161.74003,341.1492,3.48042,0.1498714,0.29046288,2.2580954,20241107,2.5099177,-0.0369974,0.0471932
297.59705,245.37967,240.47458,1.96652,0.2188671,0.18330133,3.0692032,20241111,2.2509489,1.8114298,0.0366000
262.69167,62.11744,55.20713,5.14325,0.0738179,0.28937752,2.2637381,20241110,2.2435487,0.4714623,-0.1416218
1.38869,243.34253,188.16995,3.33993,0.1747733,0.26212701,2.4180292,20240202,0.5665464,1.9105749,-0.1056688
109.7312,137.81961,97.98089,9.30684,0.0927898,0.27990752,2.3145132,20241109,2.3645299,-0.2088571,-0.3789911
311.73745,18.38982,31.58653,2.13571,0.0870174,0.20708236,2.8294845,20241106,2.6619156,-0.2920105,-0.0612723
105.31081,335.25776,54.17711,3.55918,0.184422,0.18550488,3.0448494,20240615,-2.9343226,1.4546101,0.2009411
165.47896,282.69816,72.06025,3.64704,0.2140391,0.27075858,2.3663623,20240521,-2.7602260,0.7336134,0.1817830
190.9712,207.87512,6.93344,0.54543,0.1319423,0.17351532,3.1835438,20241111,2.6179891,2.4674566,0.0203094
33.93934,312.48992,305.6351,0.94245,0.0228156,0.20118042,2.8845556,20241004,1.1313819,-2.5944660,-0.0097397
307.40859,14.75194,114.58416,2.91444,0.1431099,0.17929748,3.1147266,20241111,1.3407229,2.5571230,-0.1162300
39.47954,97.66562,237.48423,4.26043,0.0194402,0.20852779,2.8163941,20241110,2.6618429,0.7708866,0.1363428
14.77169,70.80661,345.2161,4.84456,0.1620283,0.29175313,2.251433,20241111,0.4376072,1.8457000,0.1607190
235.60699,201.04899,87.9864,1.19569,0.1855111,0.29968695,2.2115198,20240504,-2.1387934,1.2691459,0.0455436
321.38199,259.62641,227.86483,0.45225,0.1696694,0.18093853,3.095865,20241111,0.7287755,2.6289189,-0.0096557
353.86802,11.80124,134.0461,10.5951,0.0416198,0.18554101,3.0444541,20240306,-2.2053902,1.9109653,0.0480021
106.43393,138.72849,302.80053,2.46493,0.0581437,0.23238475,2.620179,20240708,-2.5874880,-0.6545556,-0.1088903
159.38911,34.28257,14.16459,6.70427,0.1289715,0.23469442,2.6029603,20240705,-2.4697875,-1.5572986,-0.1064490
335.9645,6.29714,35.39092,8.66797,0.2223895,0.21253149,2.7809117,20241109,2.2349830,0.1654362,-0.1767694
195.77179,182.69186,34.05409,1.5312,0.100677,0.17503585,3.1650801,20241111,2.2459402,2.6499815,0.0250699
161.7039,186.00432,165.20816,10.24327,0.1064291,0.18511708,3.0491004,20240410,-3.0791689,1.3419497,-0.0924034
241.3009,181.5704,97.03865,6.32175,0.0541397,0.22319832,2.6915892,20240503,-2.4867598,1.1867251,0.2573098
18.31548,252.15385,180.58896,12.67143,0.1628537,0.26012503,2.4304197,20240411,-0.2969471,1.9915178,-0.4484272
234.1615,57.11614,102.11066,3.51835,0.0634431,0.1711404,3.2129282,20241110,2.9497823,1.5548310,-0.1973846
147.75688,159.63426,208.98232,4.72261,0.0197525,0.17058381,3.2199133,20240526,-3.0218514,1.2423534,-0.2107422
204.30511,291.77182,8.58093,21.75293,0.0686156,0.17064576,3.2191339,20240623,-2.6580067,1.9472909,0.9265554
222.09838,297.90607,344.91673,2.3701,0.1391134,0.30779042,2.172531,20241104,-1.7214154,1.6902879,0.0490097
295.61588,177.0041,158.62327,7.13669,0.0503835,0.204636,2.8519901,20240901,-0.1923915,-2.7695237,0.3316879
56.77121,78.33534,348.09818,10.29547,0.1960042,0.23704016,2.5857593,20240524,-1.9450639,1.3758922,0.1716899
211.1151,74.21231,267.75728,0.74979,0.1739972,0.31340208,2.1465193,20240606,-2.4726981,-0.1919401,-0.0322372
292.59887,269.92476,320.0649,4.94945,0.1800986,0.27114749,2.364099,20240522,-1.7944274,1.3931517,-0.0072439
354.00087,177.26074,334.34984,6.14019,0.0471653,0.26963742,2.3729174,20240602,-1.8538257,1.2949725,0.0392536
93.30574,170.46274,210.40554,12.6502,0.0326823,0.2200756,2.7169905,20241104,-1.2417211,2.3512260,-0.5961988
310.19989,217.62894,194.07779,8.01967,0.1296438,0.17006184,3.2264985,20241106,2.9377349,-0.5414528,0.1746714
46.04322,236.31258,202.92447,9.62674,0.062186,0.19113289,2.9847807,20240411,-1.8513308,2.1348802,-0.4558283
17.14789,100.68658,189.24607,12.78537,0.2282755,0.1986798,2.9087088,20241110,1.6853880,-1.5034260,0.3981851
238.87256,255.69472,355.64735,5.50114,0.1834465,0.29850726,2.2173425,20231204,-1.0205631,2.2449291,0.2081239
278.75322,85.54021,198.67496,1.3938,0.0315285,0.19494438,2.9457478,20240703,-2.7682517,-0.9736701,0.0008763
105.31047,121.44782,242.62341,5.1822,0.0261282,0.21965271,2.7204767,20241009,-1.0299976,2.5330559,-0.1885920
276.10542,77.25201,220.34322,6.54498,0.1194232,0.27323615,2.3520359,20240630,-2.2100479,-0.8099687,-0.0933181
139.98554,213.49677,192.25774,5.04178,0.1068097,0.192181,2.9739187,20240504,-3.1486663,-0.7186546,0.0029801
54.9324,15.47041,66.4788,3.15058,0.0901851,0.26932698,2.3747404,20240525,-1.8727149,1.2693084,0.1223992
220.37592,193.77992,79.30882,1.01053,0.1266187,0.29865692,2.2166017,20240111,-1.4050181,1.9987574,0.0308933
10.11672,289.85429,176.60838,9.7021,0.166282,0.268149,2.3816902,20240527,-1.0218253,1.6901111,-0.2781182
154.1379,76.73983,206.68954,2.13958,0.0285262,0.21468279,2.7623025,20241016,0.5438720,2.7796779,-0.0836578
71.61778,192.04161,158.09108,8.96877,0.3083333,0.21347401,2.7727202,20241109,-0.3670919,2.7116452,-0.3754408
209.00538,106.74121,99.90478,2.43795,0.1088058,0.17707691,3.1407119,20240305,2.2015438,2.6502687,-0.1117451
248.87805,258.58907,181.65004,8.61612,0.1537088,0.21060132,2.7978772,20241103,2.0843322,-2.1392599,0.3331080
250.03835,341.62117,241.12352,2.3295,0.0918441,0.25694849,2.4504095,20241111,-0.5844738,2.4755908,-0.0694536
209.35773,234.04132,347.97695,3.54614,0.0773262,0.29327816,2.2436214,20241111,0.9215292,2.2087920,0.1457742
230.63927,202.29537,16.05782,2.15405,0.1294433,0.25516827,2.4617934,20241111,0.5290028,2.6315542,0.0896149
150.05747,128.27913,186.07829,3.74029,0.202132,0.22104445,2.7090455,20240205,-1.2951968,2.9250439,-0.1991103
97.39109,193.11468,174.26832,6.14148,0.0247151,0.21754317,2.7380355,20241108,-0.8311230,2.6057408,-0.2700484
259.05157,115.03825,78.98343,1.38231,0.0232871,0.29431833,2.238332,20241111,-0.0182696,2.2492935,0.0108046
177.22306,108.31597,177.93289,15.54141,0.1404195,0.1822443,3.0810594,20240223,-0.8624061,3.2836671,-0.9039525
185.78124,123.23654,138.15318,5.56254,0.0811839,0.25556725,2.4592306,20241103,0.1640323,2.6452005,-0.2025656
329.51532,326.33159,106.31819,2.85251,0.119987,0.29084503,2.256117,20241110,1.6791150,1.1414987,-0.0962756
38.74415,82.15624,272.20255,6.18921,0.2407217,0.21081219,2.7960111,20241111,1.3425706,1.9300133,0.1535303
104.37433,126.5427,198.60914,13.21328,0.2913763,0.1738495,3.1794628,20241013,-0.4739845,3.5036354,-0.8151312
168.6965,225.12741,80.56486,2.34199,0.1907827,0.26164022,2.4210274,20240426,-1.3426310,2.5430305,0.0712181
251.70318,82.52231,202.50196,5.881,0.3279893,0.3086391,2.1685466,20240522,-2.1359087,1.4038252,-0.2177925
287.76213,214.56886,46.22626,5.33842,0.0519148,0.3037511,2.191749,20240507,-2.1553000,-0.1096213,0.1383391
20.17742,303.98922,116.66815,2.95507,0.1266908,0.29644193,2.2276295,20241103,0.1121492,1.9640223,-0.0506776
160.83629,127.44616,117.54226,24.04749,0.2583891,0.28618606,2.2805367,20241110,1.5074404,2.1794751,-1.0461222
99.51599,207.85326,187.31468,10.57842,0.0874033,0.08362998,5.1787872,20240502,-4.2912015,3.0237309,-0.6621353
142.63163,146.79797,180.28944,6.20092,0.1993623,0.29931994,2.2133272,20240515,-1.3418338,2.2021515,-0.2399994
279.20421,134.97917,183.4814,2.74102,0.2270936,0.27282071,2.354423,20240712,-2.0336338,-1.2537559,0.0540022
225.18632,176.08105,187.40185,4.96783,0.2425424,0.27131334,2.3631355,20240609,-2.3766171,-1.5176402,0.1042049
80.48602,84.26959,156.83896,2.4463,0.0060831,0.19916197,2.9040123,20241111,2.2952274,-1.7742342,0.0311223
328.80979,249.68894,102.51785,5.38516,0.114673,0.17121656,3.2119753,20241104,1.9890191,-2.1196492,-0.1397328
29.12261,283.17897,321.20461,5.86648,0.2061497,0.2323636,2.620338,20241002,0.6833723,-2.0704960,-0.1218147
272.05235,89.89788,243.50425,9.55303,0.3409085,0.23059431,2.6337243,20240707,-2.5194572,-1.3911776,-0.2750237
251.26566,71.83932,160.64001,6.05703,0.2106386,0.29644929,2.2275926,20241016,-0.5616066,2.3818890,-0.2186973
352.46925,13.42999,118.97311,11.51742,0.0550526,0.18804722,3.0173437,20240527,-1.5902851,2.3679491,0.0497653
345.03886,314.88172,42.06016,3.71459,0.264117,0.23888698,2.5724152,20241111,1.6843374,-0.9444624,-0.1187804
89.41782,347.70821,351.55909,16.75763,0.1646044,0.17087656,3.2162346,20241109,0.1373982,3.1550930,0.9458155
26.1463,100.54556,303.24779,8.4485,0.1978708,0.22754346,2.6572137,20241111,0.2705723,2.1853985,0.2115767
219.88721,101.98824,238.62459,1.55869,0.1464543,0.30704321,2.1760542,20240709,-2.3906633,-0.4699171,-0.0488826
61.62136,41.87116,349.33611,3.19566,0.1370294,0.29499117,2.2349272,20241111,-0.6463555,2.0215449,0.1042411
262.415,211.81773,199.5712,13.29751,0.1050928,0.23543906,2.597469,20241005,1.3926843,-2.1872641,0.5973398
212.28682,312.17284,336.28365,12.84765,0.1701557,0.22273589,2.6953132,20241013,-2.0862074,2.2769418,0.2840733
152.90505,20.11326,180.0854,6.61514,0.0438861,0.28234246,2.301187,20241106,2.3838716,-0.1952077,0.0230506
177.23453,216.34371,141.77573,3.00605,0.2055817,0.26547353,2.3976653,20240604,-2.8826289,0.1904335,0.0858072
39.08589,151.52833,108.68145,3.70002,0.1251936,0.23614575,2.5922843,20240807,1.4998167,-1.8201934,-0.0541770
8.26118,174.46489,146.86292,3.67248,0.1848756,0.28067292,2.3103035,20241107,1.6913002,-0.8430767,-0.0140293
250.0029,135.3326,243.98616,7.00972,0.1229601,0.22810594,2.6528436,20240926,-0.6409794,-2.7219494,0.0759596
224.51851,154.56016,176.7444,6.8106,0.2834697,0.22752189,2.6573816,20240605,-3.2710630,0.1178451,0.0081344
312.32069,236.7557,183.96283,6.43683,0.1167834,0.28144501,2.3060763,20241109,2.1425716,0.0804231,0.0076537
69.10404,258.7885,115.04932,15.18688,0.1576615,0.21473501,2.7618546,20240501,-0.5211106,2.6138604,-0.1722629
282.23168,219.55856,16.09502,2.44913,0.1592978,0.26763396,2.3847447,20240607,-1.7992807,1.5311336,0.0842569
156.43378,138.03763,153.48224,3.01204,0.1553047,0.18072596,3.0982921,20241111,-0.2481253,3.5367950,-0.1606931
2.13159,287.92565,147.73051,19.22336,0.1556426,0.17507126,3.1646534,20241110,0.4534954,2.5022078,-0.8221699
13.64291,230.21036,11.31444,15.59363,0.1517877,0.23380219,2.6095783,20240926,-0.3951343,-2.1212224,-0.5588609
139.36664,153.90351,199.28745,3.21417,0.2433877,0.29942317,2.2128184,20240503,-2.2370428,1.4423725,-0.1179477
356.707,31.7199,317.09668,1.1661,0.0923452,0.30954124,2.1643311,20241108,1.8963319,-0.5140793,0.0186125
5.18373,251.19725,97.81939,12.93554,0.1470347,0.24615581,2.5215214,20241108,2.0947734,-0.1552195,-0.4718108
101.22937,330.22309,130.21443,2.96089,0.0337667,0.20124926,2.8838977,20240708,-2.6215991,-1.2453674,0.1451363
311.75407,8.20008,339.13933,1.77808,0.0636531,0.20108152,2.8855014,20240908,1.0986215,-2.5422058,-0.0616007
176.45944,263.31359,60.1322,0.91535,0.1967143,0.29347568,2.2426146,20240321,-2.0855642,1.6876287,0.0423236
127.27858,225.9392,165.37655,6.78952,0.1026663,0.26834139,2.3805516,20240529,-2.4801557,0.5619815,0.0098076
163.75371,352.20362,101.28055,7.52912,0.0653031,0.27446242,2.3450249,20240707,-0.4600848,-2.4468511,0.1228956
127.77066,325.9949,112.85121,5.17795,0.2051172,0.26800763,2.3825276,20240712,-2.0069611,-1.8415673,0.2324018
244.00757,164.42044,210.84101,9.08135,0.0912672,0.19206606,2.975105,20240727,-1.0593773,-2.9103613,0.3126025
164.32724,165.09821,199.21223,9.4389,0.0613635,0.18662157,3.032691,20240605,-3.1608032,0.5156433,-0.2538660
219.14942,79.77598,199.46368,11.38045,0.2303031,0.26245962,2.4159859,20240515,-1.6338154,2.3162131,-0.5491431
156.97053,269.78784,90.14722,7.35933,0.1611169,0.25680418,2.4513274,20240503,-2.6769132,0.8261604,0.3454630
25.39806,137.06434,173.49081,14.38987,0.1980799,0.2388342,2.5727942,20241108,2.0939758,-0.4255702,0.0475801
49.24877,329.06198,30.72895,2.09781,0.0825834,0.21246324,2.7815072,20241111,1.4515860,2.2087220,0.0423765
246.16605,204.76409,101.76549,8.60291,0.2509241,0.22713005,2.660437,20240629,-2.9705629,0.5378981,0.4233744
58.34347,314.92597,78.9637,35.99187,0.3292101,0.21646565,2.7471142,20240619,-1.2635575,1.8714572,1.1609911
75.15092,22.02729,349.22218,36.87854,0.3754476,0.60041371,1.3915612,20230515,-0.9523479,0.9407083,0.5596937
253.99133,233.5927,158.50791,2.45754,0.0873069,0.19256241,2.9699903,20240908,0.3632726,-3.0377704,0.1155990
202.91741,197.65596,138.1979,9.75539,0.0744413,0.18640557,3.0350333,20240605,-3.2173147,0.2638576,0.3348887
258.69118,67.6771,183.08594,12.06054,0.1148131,0.26727109,2.3869027,20241110,-1.8042342,1.6449522,-0.3717054
253.18347,273.30877,332.06666,1.6503,0.1742195,0.26525369,2.3989899,20240426,-1.3243596,2.2148862,0.0385046
16.27628,209.87013,144.81874,5.10559,0.2081824,0.24646225,2.5194309,20241110,1.9042536,0.6816130,-0.1478023
159.71704,276.08029,83.94812,4.03822,0.1892378,0.26297617,2.4128211,20240521,-2.7561891,0.6943657,0.1986629
221.03238,287.05967,116.68243,13.91633,0.1986349,0.23132434,2.6281804,20240922,-0.8738436,-2.8850111,0.5144572
5.63715,192.0181,170.11811,1.96862,0.0440951,0.2025222,2.8718007,20241110,2.7170020,0.3958061,-0.0294303
165.784,160.89583,68.37733,12.5902,0.0578326,0.1699363,3.2280873,20241111,2.6979638,2.0477750,-0.3916434
116.2977,65.4555,354.2867,4.7236,0.1037372,0.27293809,2.3537479,20240630,-2.4668017,-0.2604462,-0.0417052
91.22861,332.42727,168.35506,3.76038,0.124343,0.27831629,2.3233268,20240605,-0.9583772,-2.1567127,0.1515474
341.98762,259.71877,259.10526,1.41505,0.1518428,0.26467997,2.4024554,20241110,-1.4391124,1.4764918,-0.0418022
41.45646,350.78937,40.09336,5.46721,0.1608438,0.29023085,2.2592988,20241111,0.1260972,2.0089862,0.1393229
162.76198,327.61734,28.64131,3.45151,0.1927014,0.29867367,2.2165188,20240502,-2.5306964,0.7075798,0.1106158
269.90057,293.83938,125.60398,7.65896,0.1294018,0.24189099,2.5510732,20241031,1.8209546,-1.8464485,-0.0545410
31.30262,242.58885,148.73702,1.16231,0.1530583,0.25093282,2.4894175,20241111,0.6220606,2.0922771,-0.0428359
220.11418,111.89176,118.36187,1.41153,0.0423147,0.21752897,2.7381547,20241103,0.1295765,2.8255058,-0.0358831
207.14383,32.65438,260.73888,2.17435,0.1985466,0.18371571,3.0645863,20240409,-2.4275494,2.6909825,-0.1074100
264.4986,159.30355,25.34936,1.91661,0.1159961,0.17208881,3.2011126,20241106,0.7818961,3.1825835,0.0850441
5.18145,343.93333,57.48981,3.89492,0.0383709,0.22023954,2.715642,20241111,1.7796689,1.9114824,-0.0322352
261.17648,248.53407,54.04101,9.98381,0.2219348,0.26891294,2.3771773,20240708,-2.5384369,-0.0324157,0.3583507
233.81887,27.04362,193.24974,10.17021,0.1707073,0.26028342,2.4294337,20240319,0.4695078,2.6362959,-0.4410361
105.97823,9.2725,188.50844,13.51853,0.091695,0.23221094,2.6214864,20240921,1.8545632,-1.9028142,0.5184108
322.40222,167.61748,202.93652,2.72975,0.1152534,0.23710499,2.5852879,20241031,1.9092389,-1.3905424,0.0965339
352.40277,164.65744,184.17051,1.90579,0.0797156,0.20067284,2.8894176,20241108,2.4991912,-0.9144113,0.0363939
306.70503,109.35986,241.65416,11.49587,0.1091745,0.19534812,2.9416876,20240929,0.7702998,-2.6364106,0.3924544
143.7458,97.61553,273.49672,4.68099,0.2653634,0.22078972,2.7111288,20240506,-3.2675767,0.6443558,-0.2638362
209.90473,135.29143,229.9861,9.63202,0.1100709,0.18956259,3.0012416,20240711,-2.8537060,-1.6369511,-0.1923017
199.47049,107.95104,238.97571,9.45787,0.1161204,0.18799279,3.0179261,20240609,-3.3164536,-0.1658494,-0.4592052
53.44051,6.03256,316.33001,1.10216,0.0614862,0.20216501,2.8751823,20241110,2.5797322,1.0275855,0.0485699
330.43495,233.01676,107.51197,3.39117,0.0966484,0.19509392,2.9442424,20241022,1.5448820,-2.2191584,-0.0477325
261.8616,171.17609,228.30355,15.20507,0.224854,0.1957502,2.937658,20240913,0.3512673,-3.0830453,0.6286688
69.36681,26.78468,38.90294,6.06092,0.1429722,0.18054169,3.1003999,20240527,-2.6220605,1.4349658,0.2934126
105.62385,247.0115,137.77107,7.14109,0.1828153,0.30358299,2.192558,20240527,-2.0243960,1.2167994,0.0575794
148.03894,204.20232,7.39381,3.03301,0.0835394,0.28016446,2.3130979,20241110,2.4741637,0.1855187,-0.0071223
131.22965,137.89257,205.42194,4.13144,0.0970012,0.25836585,2.4414395,20241110,-1.3898921,2.2004513,-0.1866514
150.08893,322.37728,238.16082,3.10578,0.0857142,0.28398541,2.292303,20241107,2.4546274,-0.2088403,0.1191238
238.75058,131.6189,178.88465,3.44526,0.1497762,0.30109504,2.2046195,20240410,-2.4021023,0.1676932,-0.0072789
298.629,242.84157,313.14173,1.55202,0.1465727,0.26354002,2.4093783,20240503,-1.0958986,2.0039710,0.0154625
308.6203,196.33253,1.76617,1.6428,0.1182765,0.2257714,2.6710997,20241104,-1.7715407,1.7622873,0.0520845
91.32515,189.16108,135.88409,4.33456,0.1959651,0.28656304,2.2785362,20241111,0.4831148,2.3189827,-0.1516832
204.19959,268.20802,84.71028,9.8593,0.1427457,0.22239241,2.6980878,20240501,-2.9540612,-0.6063955,0.5015017
83.19279,306.95159,85.41882,5.66239,0.1604715,0.29637943,2.2279426,20240528,-1.5482540,1.6141565,0.1658025
232.70023,198.56203,51.62054,2.97989,0.1701044,0.26265943,2.4147605,20240502,-0.8895727,2.5481045,0.1186552
124.32622,0.29773,235.46294,14.01652,0.0552831,0.24047697,2.5610638,20241110,2.5854895,0.2703218,0.4934186
259.47045,296.35997,236.7574,4.2077,0.1073748,0.17605932,3.1528021,20241111,1.5822585,2.8371260,-0.0170638
201.20817,162.18371,82.99775,10.70028,0.0543856,0.21262018,2.7801383,20241111,0.2928515,2.9073599,0.0120487
71.00386,120.37437,127.95227,1.66956,0.1050421,0.19827137,2.912702,20241024,2.4895533,-1.3728434,-0.0326093
225.33404,266.66811,87.90405,7.5282,0.1508048,0.26955465,2.3734031,20240712,-2.2940744,-1.2896001,0.2967336
196.04323,160.83193,178.62398,3.86164,0.2318205,0.19133403,2.9826885,20240607,-3.5982469,0.6478097,-0.0378824
1.87139,67.58292,279.84202,7.92674,0.1655931,0.23831117,2.5765572,20241106,2.0989971,-0.3738987,0.2790584
56.69302,84.5518,287.62371,4.73091,0.2234237,0.24612914,2.5217035,20241111,-0.1363893,2.3117452,0.0471660
130.65547,252.13664,113.95121,12.00986,0.1485043,0.18429726,3.0581361,20240604,-2.8403911,1.8030398,0.3965087
347.67545,210.73872,113.60977,13.0442,0.3275732,0.23538589,2.5978601,20241002,0.8637284,-1.5666261,-0.0379928
285.1422,194.14705,94.93947,10.74497,0.0593879,0.19057588,2.9905938,20240711,-2.5717278,-1.3620597,0.5084667
270.94437,270.40265,136.6198,3.25979,0.0688057,0.19712054,2.9240276,20240829,1.8904524,-2.2443934,0.0189560
163.38329,350.50395,276.98455,5.1203,0.1403152,0.30066679,2.2067124,20241111,0.6532939,2.4182474,0.0844533
58.77581,162.72659,82.23957,3.19514,0.0162772,0.206403,2.8356897,20241027,1.6243136,-2.2933088,-0.1071314
5.13725,262.08395,101.23198,7.4049,0.1441427,0.17889648,3.1193793,20241110,2.6076898,0.4712448,-0.3443448
313.69417,81.75392,97.32515,3.88135,0.1141026,0.25731211,2.4481004,20241012,-1.2145364,1.9212608,0.0651095
345.91544,209.72241,258.82472,5.0531,0.0578683,0.25818697,2.4425671,20241111,-0.1076302,2.3029673,-0.0488031
307.41521,53.37302,62.06218,2.93979,0.1481431,0.25738121,2.4476623,20241111,1.5201839,1.6801449,-0.0285450
113.81343,165.31059,269.93386,12.14851,0.1179767,0.23455144,2.604018,20240710,-2.5213426,-0.9720808,-0.5425203
93.9618,61.23844,323.16873,3.58406,0.2396291,0.30451478,2.188083,20240522,-1.9018965,1.3668788,-0.0028847
39.91988,318.78241,329.47067,5.14575,0.1084707,0.27954849,2.3164946,20241108,1.9666101,-0.8346071,0.0252230
223.69483,266.66282,258.43102,5.4284,0.1160437,0.2846104,2.288946,20241110,2.3266840,0.8755508,0.1999222
215.3967,47.58122,330.38676,1.13481,0.0737075,0.19996174,2.8962637,20240707,-2.0244598,-2.3139438,-0.0596654
129.88883,42.7382,2.61562,2.87006,0.0595775,0.30307515,2.1950066,20240708,-2.2831779,-0.0095047,0.0047476
225.44562,287.30635,68.94817,5.45597,0.2292769,0.27627206,2.3347734,20240613,-2.4659671,-1.2261384,0.1777444
139.85523,83.28943,78.37116,3.03233,0.0128741,0.27509884,2.3414068,20240916,1.2666928,-1.9948150,-0.0870245
77.31341,226.74223,162.67456,10.67426,0.1480083,0.18577668,3.0418789,20240517,-1.6800746,2.4711799,-0.3503469
310.38788,200.25875,148.59392,6.37242,0.1688575,0.2725323,2.3560837,20241024,0.4665905,-2.0856394,0.1716467
356.78206,273.39312,148.72022,5.00436,0.13297,0.28273546,2.2990541,20241111,1.0564947,1.6821316,-0.1739197
134.87174,138.26725,189.50726,3.77837,0.1918416,0.25620529,2.455146,20240504,-1.2305067,2.5363173,-0.1786222
316.22777,187.05822,216.95348,1.25294,0.0724273,0.204886,2.8496697,20241106,2.6938096,-0.2776109,0.0402713
172.96298,281.51327,74.70565,2.48142,0.1445706,0.25768649,2.4457287,20240421,-2.7595612,0.4416671,0.1204018
262.57411,179.0863,86.86091,3.06273,0.0948883,0.2997697,2.2111128,20240527,-2.0893633,0.8468374,0.1141063
323.29565,115.9226,114.84224,0.81844,0.0793522,0.18931039,3.0039065,20240608,-2.7913862,-0.4005955,0.0385906
