m,peri,node,incl,e,n,a,date
93.91487,290.48398,235.49915,8.7803,0.0326526,0.18789712,3.0189503,20241012
230.9205,52.97978,204.59342,4.61477,0.1124398,0.18426444,3.0584992,20241111
353.12737,167.24385,203.05547,7.00167,0.0389711,0.22244275,2.6976807,20241109
305.98796,307.92321,49.82309,3.33336,0.1674829,0.12343326,3.9949798,20241015
339.03476,177.37115,224.50096,5.9976,0.2507068,0.20138941,2.8825596,20241110
142.73744,313.79276,7.46353,1.87783,0.2942732,0.28957373,2.2627155,20241111
17.80873,349.53749,22.97975,8.84598,0.2720503,0.24394941,2.5367025,20241111
201.92339,281.77591,324.15771,12.99008,0.0521709,0.20281155,2.8690685,20241111
251.21303,46.64798,19.97298,10.33803,0.088658,0.18772467,3.0207989,20241111
25.82475,296.30043,48.5462,33.54478,0.0929184,0.08185419,5.2534199,20241110
37.04018,176.67855,89.73969,6.93706,0.1268481,0.17458604,3.1705142,20241111
259.28557,165.756,106.55683,11.26299,0.062115,0.18880879,3.0092244,20240711
220.60093,211.37517,129.72103,12.76437,0.1591311,0.1965293,2.9298891,20240711
249.88975,347.91969,149.56133,7.59302,0.1898567,0.12564908,3.9478729,20241110
302.54979,110.82078,271.24936,13.1108,0.128596,0.17751426,3.1355511,20241110
60.65497,33.14592,285.80833,9.84065,0.1168908,0.22081168,2.7109491,20241111
224.20556,265.60274,123.69217,15.90828,0.1314946,0.23790185,2.5795117,20240915
182.17343,145.04143,121.4906,7.60568,0.1791063,0.29528027,2.2334682,20241103
186.23326,91.68557,148.31816,5.15272,0.1529245,0.27272957,2.3549475,20241111
31.47115,69.43388,63.76055,3.15767,0.1082205,0.2895049,2.2630741,20240708
69.79705,23.64994,42.50499,4.41147,0.1244562,0.29944092,2.212731,20240704
338.85091,331.17258,113.26174,11.36635,0.0751666,0.1891033,3.0060993,20241111
271.70081,26.71762,171.26079,11.86849,0.4347182,0.37042477,1.9201539,20241111
220.11709,59.75578,245.73812,19.58891,0.2498203,0.21111541,2.7933333,20240701
3.02377,14.28633,40.79813,2.54276,0.0620772,0.20259659,2.8710976,20241110
251.70323,129.43541,258.01665,7.88726,0.1986206,0.28172102,2.3045699,20241003
197.42961,101.39603,12.32091,3.07401,0.0742318,0.29533768,2.2331787,20241111
315.37177,139.14383,17.41047,9.83008,0.1095359,0.23727229,2.5840726,20241111
106.22507,304.05622,0.49017,16.45196,0.1937551,0.17024744,3.224153,20241109
284.3748,206.59223,307.71062,3.28008,0.0394654,0.2135876,2.771737,20241111
5.99507,167.01305,197.34477,1.04068,0.1667185,0.17039803,3.2222533,20241110
142.69925,184.81736,200.50501,10.52036,0.179252,0.23886831,2.5725492,20240708
260.71762,248.15994,341.83234,11.45943,0.0867901,0.22613109,2.6682665,20241111
266.83762,340.69861,260.69884,10.37664,0.1417527,0.17432812,3.1736406,20241110
26.23393,333.27867,291.37566,5.60106,0.0560986,0.24125155,2.555579,20241111
274.76868,90.76782,304.31317,8.52842,0.0871102,0.18837265,3.0138674,20241111
60.46295,43.76183,12.90769,24.99917,0.1547047,0.37336748,1.9100514,20241110
172.62347,306.09397,48.57237,13.17887,0.2418213,0.26015731,2.4302187,20240707
54.34881,307.56423,57.83235,9.73435,0.0776558,0.23324392,2.6137406,20241106
92.52423,93.87566,51.62633,12.15494,0.1415487,0.22639113,2.6662229,20240920
140.12487,36.74803,72.97122,1.6573,0.2303176,0.22681986,2.662862,20241003
170.14686,23.5609,323.66527,10.16329,0.1757166,0.20321726,2.8652487,20241110
19.61464,320.56209,322.15266,23.51527,0.0998472,0.17302799,3.1895186,20241111
344.35196,54.22721,349.71467,10.14267,0.1909656,0.21791858,2.7348901,20241111
281.0182,51.43094,245.52415,13.26482,0.0454147,0.18076623,3.0978319,20240728
329.32243,261.77798,276.95341,8.70454,0.0968258,0.27479295,2.3431441,20241111
140.19241,206.06276,151.69892,2.89583,0.0818863,0.2004782,2.8912875,20240617
187.5138,54.81167,290.50033,15.9959,0.3104238,0.23242358,2.6198872,20240707
234.18479,138.42277,161.68836,1.78164,0.1757873,0.17806226,3.1291146,20241110
74.74072,339.21576,79.21729,9.14073,0.0139349,0.21961625,2.7207778,20240616
201.71891,224.26177,258.89142,4.87263,0.0764209,0.29714123,2.2241331,20241110
158.51447,217.57037,291.92892,15.17386,0.2762103,0.24239336,2.5475472,20241110
268.43846,217.11964,140.59718,6.0512,0.1559488,0.21990758,2.7183743,20240902
222.77255,63.53578,140.83793,33.81741,0.2056591,0.22254826,2.696828,20241111
137.719,355.19397,39.7999,1.34106,0.2044535,0.17452197,3.1712901,20240708
280.52,244.01792,287.51775,7.08665,0.0255922,0.17706082,3.1409022,20241111
117.59892,132.55711,237.5096,8.55882,0.1741576,0.1769796,3.141863,20241110
337.36972,102.43752,236.87003,4.17611,0.079064,0.12843668,3.890541,20241110
265.93828,20.75871,213.88015,3.92803,0.0831839,0.25120854,2.4875956,20241110
35.67132,77.88965,299.48373,7.70294,0.0465593,0.17307943,3.1888867,20241110
200.68648,151.85438,74.97984,2.37929,0.1226053,0.17913214,3.1166428,20241111
54.9409,20.92018,304.50247,8.01622,0.0372223,0.23327985,2.6134723,20241111
159.40041,103.87871,67.27403,2.42679,0.1785406,0.17742178,3.1366406,20241108
90.89448,175.18984,124.24434,13.13163,0.0038089,0.18949724,3.0019316,20241110
37.91579,286.88938,158.44614,29.25254,0.1870641,0.22640278,2.6661314,20240624
240.35439,31.32426,234.94815,24.97507,0.1569346,0.2034704,2.8628717,20240602
96.52512,112.42991,314.21144,9.50424,0.0693898,0.18724231,3.0259846,20240711
154.22593,303.21333,320.40383,17.1655,0.0497265,0.15959759,3.366034,20241109
77.29838,268.17483,24.33618,4.78028,0.1785812,0.25401765,2.4692219,20241110
121.14034,118.84185,350.96768,4.42318,0.1038271,0.12393866,3.9841119,20240920
249.8273,18.51896,134.67184,2.75736,0.0964789,0.12750942,3.9093798,20241111
110.43113,258.96095,97.76216,5.9879,0.2084699,0.2951405,2.2341732,20241110
258.08488,272.38706,126.80951,6.68301,0.1211296,0.17708538,3.1406117,20241027
46.16668,4.31018,321.38222,8.41449,0.150208,0.21212764,2.7844401,20241111
311.14656,48.92009,296.45634,5.40107,0.1611425,0.26605255,2.3941854,20241024
82.84872,244.87101,327.03879,4.39465,0.1140738,0.29617267,2.2289794,20241111
6.52367,198.12711,188.42083,12.8562,0.1679571,0.2246188,2.6802295,20241110
78.14132,338.5069,114.31422,23.28171,0.0911511,0.17401264,3.1774753,20240713
172.48555,47.25264,246.94703,6.9831,0.2400002,0.22245002,2.6976219,20241110
133.92833,238.58309,90.24364,10.86048,0.2637457,0.26443376,2.4039464,20241111
5.70114,297.4761,335.39585,5.72318,0.2111738,0.27021396,2.3695408,20241019
116.27601,90.42356,292.53748,6.42622,0.0430145,0.15628248,3.4134681,20241110
138.69938,73.27693,210.03344,7.43772,0.208087,0.24068533,2.5595855,20241111
94.67862,77.96789,324.23617,18.02618,0.1200684,0.17894153,3.1188557,20240703
77.38508,234.23044,157.66747,8.90664,0.2219258,0.17376696,3.1804696,20241110
359.44736,115.37497,302.67297,10.88817,0.1729478,0.22912143,2.6449994,20241111
138.2623,69.1685,317.81492,5.68978,0.0488263,0.19039822,2.9924538,20240707
156.73363,107.63204,200.35319,9.74581,0.094255,0.1876375,3.0217344,20241110
42.65527,269.53678,202.31757,9.84952,0.0569246,0.18861819,3.0112513,20241110
166.4495,52.45037,298.8704,7.56205,0.0644986,0.2012352,2.884032,20240703
326.24649,115.42215,193.03044,1.61693,0.0613665,0.20368176,2.8608909,20241018
339.56594,79.14654,307.32109,5.58682,0.1533168,0.27078589,2.3662031,20241109
161.15553,116.95903,215.2753,9.12296,0.0974089,0.18878171,3.0095122,20241110
329.36051,244.39559,270.85886,2.15227,0.0566378,0.24324548,2.5415941,20240529
155.29473,99.7692,236.34116,5.36512,0.275543,0.2966065,2.2268054,20240410
237.84904,313.16015,81.06519,8.71686,0.2316604,0.2235168,2.6890318,20240925
183.06574,274.92835,185.02326,2.88602,0.1248702,0.15791922,3.3898415,20241027
344.07414,236.24647,226.94559,4.11152,0.1430665,0.26216015,2.4178254,20240416
118.67306,125.83341,295.82875,8.99455,0.0671008,0.18761619,3.0219632,20240711
253.88018,59.09171,299.72303,5.49572,0.1442781,0.17786472,3.1314309,20240905
154.69135,260.4687,165.47745,7.8842,0.1854224,0.20983061,2.8047242,20240822
258.40426,353.54771,82.89549,9.55131,0.007334,0.2125248,2.78097,20241111
293.79696,302.02853,161.49211,34.04377,0.271136,0.21435015,2.7651595,20241109
359.71859,353.44287,90.10386,2.59633,0.1754366,0.17917482,3.1161479,20241111
278.20399,101.3565,71.8064,19.53557,0.0970093,0.16898263,3.2402213,20241111
261.74428,147.75637,86.35447,18.97588,0.1224235,0.17286517,3.191521,20240601
217.40679,148.47861,62.96186,2.31421,0.0687465,0.18770023,3.0210611,20241111
239.11398,141.97922,274.03619,14.98786,0.0968383,0.17681152,3.1438539,20241031
254.35608,207.78384,233.74363,3.94982,0.0963858,0.29197371,2.2502989,20241109
308.12057,185.44954,353.95401,5.55975,0.0080708,0.19870707,2.9084426,20241111
20.16122,243.16906,205.97919,10.27894,0.1464876,0.17136259,3.2101504,20241110
49.78098,88.78483,357.17431,21.05778,0.3573993,0.26660702,2.3908647,20240313
124.13693,244.31457,244.95042,2.83319,0.0431772,0.26064601,2.4271801,20240921
214.44889,261.87814,129.20131,21.93125,0.2105656,0.18062649,3.0994294,20240901
336.19134,100.35413,298.09074,12.55732,0.206731,0.2277271,2.655785,20241110
28.75739,144.18997,264.58672,5.24229,0.1745023,0.28335126,2.2957219,20241103
36.862,21.0449,236.44621,7.08113,0.0739448,0.17149394,3.2085109,20241110
108.90629,148.68129,238.1905,23.95992,0.3160391,0.26315473,2.4117295,20240508
225.24714,34.20433,6.1464,20.40514,0.235294,0.17172773,3.2055983,20240929
300.55731,196.51789,358.22452,24.62212,0.2024016,0.28099346,2.3085462,20241111
177.49939,316.32938,256.03356,2.80067,0.204041,0.19079164,2.9883388,20241110
164.79884,206.6397,71.74952,19.8664,0.2336583,0.19058377,2.9905112,20241111
242.4748,344.97095,317.68721,9.51054,0.1693699,0.19552372,2.9399261,20240711
277.76437,29.36018,253.13822,23.35912,0.234702,0.26145979,2.4221412,20240710
310.76911,141.27832,44.52438,18.93985,0.1503391,0.17063296,3.2192949,20241111
280.61795,330.0722,304.28622,4.51758,0.1641188,0.30522264,2.1846987,20240708
76.93903,337.04064,14.2787,7.40624,0.2547208,0.24317666,2.5420736,20241103
164.50885,278.41083,101.65371,15.9752,0.2245942,0.22626699,2.667198,20240709
157.01231,269.60353,57.71531,5.82236,0.1627253,0.21276252,2.7788982,20241111
46.8341,172.26532,222.60396,5.77038,0.1369991,0.1500087,3.5079906,20241111
122.54949,165.57975,131.89261,14.47136,0.1727799,0.23247099,2.619531,20241110
199.29181,3.05304,158.78651,15.95745,0.0747178,0.17468598,3.1693049,20241109
220.3085,184.45698,121.32592,3.10122,0.1897234,0.18067053,3.0989257,20240704
84.52192,348.3131,13.49574,2.45084,0.1351731,0.18399865,3.0614438,20241111
83.46604,336.25548,114.99726,14.6173,0.1314151,0.23054016,2.6341368,20240711
81.62463,129.19553,133.11568,11.45504,0.0924393,0.19816772,2.9137175,20241109
299.87243,198.81232,172.57975,2.54866,0.1537381,0.29386415,2.2406377,20241026
251.22691,217.62188,97.38758,3.19558,0.0635175,0.20476288,2.8508119,20240712
52.95419,202.70311,160.20531,17.97327,0.1008424,0.19828023,2.9126152,20241110
77.55654,110.4784,325.49676,4.81342,0.1121137,0.28937129,2.2637707,20240707
31.91959,159.02226,290.64777,8.69026,0.0532086,0.18775188,3.020507,20241110
213.11551,226.12985,344.87225,0.40919,0.1224764,0.17242705,3.196925,20241111
143.12177,140.93389,107.45253,13.09059,0.0775905,0.21701913,2.7424415,20241110
301.73107,229.56266,312.83915,20.92164,0.2020559,0.28449371,2.2895718,20241111
188.46038,235.34047,41.19242,6.02887,0.1150388,0.23938809,2.5688241,20241111
211.68005,133.21785,60.01093,5.65612,0.1202993,0.29243167,2.247949,20241110
280.09063,332.6373,137.42966,11.40406,0.1817347,0.12404908,3.9817472,20241110
249.11485,250.70192,165.93316,13.86201,0.1760928,0.23128974,2.6284425,20241021
126.29428,201.92301,229.05071,11.87039,0.0664488,0.23896198,2.5718769,20240712
279.52986,17.78081,87.52422,6.58969,0.1384762,0.21140793,2.790756,20241110
106.42132,305.49967,307.05922,10.05016,0.1544489,0.1884308,3.0132474,20241111
195.13941,237.51085,139.46388,2.9432,0.0861619,0.2038777,2.8590575,20240711
221.75905,64.59192,9.30536,9.64159,0.0691338,0.17247498,3.1963327,20241111
226.5913,213.08695,185.94317,3.76045,0.0633856,0.21275324,2.7789789,20241003
229.05748,96.77156,211.62443,9.20421,0.0953866,0.18873416,3.0100177,20240707
359.50026,250.0731,28.66003,5.94988,0.2149683,0.17811932,3.1284462,20241024
181.70174,340.09679,225.21426,22.82974,0.0448343,0.39058581,1.8534964,20241111
62.38462,301.17108,69.57185,7.94921,0.0541898,0.18170356,3.0871691,20241111
157.91348,283.10993,83.62842,13.95626,0.1542975,0.17323172,3.1870174,20240708
323.49699,286.90256,21.73287,2.17205,0.1654491,0.25277601,2.4773012,20240920
338.13526,342.90886,64.00573,11.10691,0.0703959,0.17909017,3.1171298,20241110
298.72936,287.72369,331.39232,22.83105,0.2145433,0.23055858,2.6339964,20240707
168.69053,171.84862,164.66892,21.59351,0.13075,0.18244007,3.078855,20241110
67.43071,261.66577,121.30138,24.23797,0.3730947,0.17123853,3.2117007,20241111
20.57879,110.43886,214.63825,1.10635,0.0654949,0.19935885,2.9021,20241109
134.60112,224.28221,63.94108,11.48789,0.0666226,0.18786086,3.0193387,20241111
277.97261,338.00714,258.4373,5.08357,0.1231367,0.29236359,2.2482979,20241110
50.42104,283.11257,24.0834,9.46547,0.1387544,0.20227395,2.8741499,20241110
67.27176,347.6619,270.7818,22.47843,0.1311255,0.2747094,2.3436191,20241110
66.0543,263.39046,18.04678,14.81933,0.0613343,0.24581563,2.5238472,20241108
107.09813,128.73582,180.24206,14.33958,0.2129135,0.17857871,3.1230787,20241110
169.47178,4.08416,305.91847,4.8074,0.1712671,0.29203917,2.2499627,20241022
223.03939,101.59955,185.04819,16.45986,0.1221463,0.17245603,3.1965668,20241110
81.81112,87.56256,327.37269,16.43851,0.1483236,0.21424139,2.7660952,20241110
50.14991,98.95881,297.43755,38.94889,0.3154947,0.15591082,3.4188907,20241110
83.88284,61.0934,302.43353,5.2961,0.2781168,0.29201397,2.2500921,20240522
49.17355,31.41691,52.73619,5.82023,0.0705397,0.25750362,2.4468865,20241110
326.69591,156.06288,163.43116,3.5518,0.2150138,0.296326,2.2282105,20241003
271.77499,357.6611,223.14963,6.03182,0.0932933,0.29013843,2.2597785,20240521
19.14753,202.08386,43.50568,3.59185,0.1511101,0.26940681,2.3742712,20241011
316.80953,33.04246,169.8301,15.60987,0.0927245,0.24589749,2.523287,20240704
256.63757,247.89697,358.8769,10.40948,0.110383,0.17678165,3.144208,20241111
322.2121,29.40318,351.76754,4.69663,0.1804415,0.25108399,2.4884182,20241111
253.27973,247.43381,352.90577,1.55824,0.1324284,0.2981066,2.2193288,20240527
196.00233,165.45482,192.72457,0.05409,0.1871234,0.18214181,3.0822151,20240708
108.4626,275.91752,152.81355,11.85823,0.1797638,0.22488309,2.6781291,20240711
136.31586,259.53509,114.8481,6.92064,0.1078433,0.21735763,2.7395934,20241110
187.92818,152.97747,161.41523,11.82332,0.2873342,0.27126352,2.3634248,20240323
105.09543,126.02424,202.96456,5.53629,0.2089968,0.29030613,2.2589082,20241110
49.60631,258.07522,54.32844,11.19124,0.0890165,0.18791601,3.018748,20241110
33.50394,295.90227,174.52201,2.05232,0.0111456,0.20326273,2.8648213,20241110
2.22488,334.36296,28.8815,19.93536,0.0364941,0.15493395,3.4332465,20241110
255.80618,85.83141,103.23024,7.59888,0.1621896,0.24182925,2.5515074,20241111
86.73458,43.80949,358.22383,12.26239,0.2028715,0.23413181,2.6071285,20240627
102.41554,182.85197,56.64493,5.84507,0.1094408,0.25968844,2.433143,20241108
48.27372,113.35695,178.74876,2.67616,0.0757116,0.25881774,2.4385969,20241109
89.17577,108.53745,244.75417,8.66275,0.0666404,0.1717873,3.2048572,20241111
94.27966,266.39412,359.48642,4.49347,0.1647377,0.29248214,2.2476904,20241110
37.2562,206.3921,77.42013,3.50935,0.2541729,0.22445622,2.6815236,20241108
202.49819,72.83384,296.87738,11.84621,0.0995647,0.17527592,3.1621895,20240710
159.42908,223.90504,161.59269,6.50748,0.1656711,0.29873473,2.2162168,20240711
59.90955,112.2677,210.04817,15.63007,0.2329141,0.17825401,3.1268702,20241110
312.83324,71.09959,277.44854,7.28852,0.179134,0.29657103,2.226983,20241019
38.62668,11.57897,266.94257,14.29421,0.1544708,0.2241366,2.6840722,20241110
184.64265,192.32236,156.97644,10.18107,0.2943693,0.22008875,2.7168823,20240707
79.89892,61.87993,332.87738,18.03076,0.1129603,0.08113707,5.284329,20241111
350.43812,96.0777,312.01988,7.03281,0.1458834,0.29169595,2.2517273,20241111
280.20594,86.58739,333.02054,12.42741,0.0971434,0.22271761,2.6954607,20241110
69.29287,111.21086,268.31111,5.82509,0.2841955,0.21480354,2.7612671,20241110
49.86789,186.35016,201.43188,8.34842,0.0974223,0.17964222,3.1107405,20241110
118.76466,205.12698,177.50177,6.70794,0.0571882,0.22523824,2.6753132,20241110
337.18221,233.6422,170.88162,10.35382,0.1073438,0.18800266,3.0178204,20241110
59.63966,93.405,284.41758,8.04978,0.0603224,0.18910707,3.0060592,20241111
262.61257,14.34571,66.0448,4.71555,0.1121801,0.2990889,2.2144669,20241111
269.17467,298.46804,178.7191,10.23514,0.0659941,0.18787844,3.0191504,20241110
302.45433,1.83853,143.62747,8.84772,0.1588001,0.21166796,2.78847,20241110
106.30569,240.83116,329.15894,3.42343,0.0875603,0.29728776,2.2234022,20241111
323.22883,66.10277,352.54947,10.03337,0.108932,0.18821518,3.0155483,20241110
341.84716,163.85263,95.97132,8.26941,0.078144,0.19225052,2.9732016,20240822
55.04367,324.40572,355.07286,7.19373,0.2028185,0.2935978,2.2419927,20241111
14.8268,232.62074,213.4831,5.7261,0.1472337,0.28396491,2.2924134,20240507
179.14278,72.84855,260.71169,3.49,0.0783014,0.21645528,2.747202,20241110
82.20144,161.7771,42.56066,9.80024,0.084202,0.18145888,3.0899437,20241111
30.28188,171.21437,201.5346,2.68094,0.1675309,0.29247756,2.2477138,20241111
61.72815,320.95113,58.44573,2.90528,0.0825969,0.20362277,2.8614434,20241111
283.17847,304.1079,42.89326,9.15994,0.0559117,0.17286884,3.1914759,20241015
288.18113,341.3952,185.89264,12.95515,0.098355,0.23320023,2.6140671,20241109
10.22696,274.64332,334.99084,9.06572,0.161141,0.23771951,2.5808306,20241002
7.59294,241.73671,78.40747,9.34314,0.2102381,0.21607527,2.7504221,20241111
130.56176,251.88239,115.62821,17.30565,0.1417954,0.2094126,2.8084553,20241110
114.59962,297.87644,47.64974,7.74797,0.3341802,0.24144599,2.5542068,20241111
89.64823,351.86326,327.06553,3.28588,0.197933,0.24033576,2.5620669,20241111
178.21699,224.02519,117.66075,13.98819,0.1840978,0.23261175,2.6184741,20241109
190.03547,218.49456,123.20727,8.26915,0.2258782,0.26818155,2.3814974,20240707
206.06677,94.68711,321.40926,8.24442,0.1675617,0.21048133,2.7989405,20241002
217.94731,145.27657,152.31923,10.82975,0.0693082,0.18828655,3.0147862,20241110
88.70857,269.25959,188.91209,4.04971,0.2463532,0.22875873,2.6477944,20240712
65.54731,31.55014,260.38279,13.89109,0.0610786,0.17670529,3.1451137,20241110
74.12846,130.2417,315.78978,20.45831,0.046324,0.08257061,5.2229883,20241110
137.1924,129.0511,238.20049,2.04354,0.2373871,0.17563913,3.1578284,20241110
237.05994,101.00841,35.54237,4.20465,0.1167398,0.12356075,3.9922312,20241110
155.82021,350.74733,46.53277,2.26756,0.1862974,0.17534811,3.1613215,20240709
167.90295,115.84138,253.96133,13.92195,0.2393175,0.23098663,2.6307414,20240505
42.32104,129.0698,220.68626,1.26212,0.0769791,0.20212773,2.8755358,20241111
174.44877,159.73029,174.79588,1.9356,0.0641889,0.19589081,2.9362521,20240701
42.11167,310.27192,303.19916,17.75917,0.1370572,0.17590858,3.1546029,20241111
18.52038,274.6957,88.89988,2.2809,0.1836598,0.1791011,3.1170029,20241110
198.46621,196.04208,17.47977,5.25434,0.1011108,0.29275766,2.2462799,20241111
197.22478,67.43658,35.38345,4.7843,0.0411493,0.24422007,2.5348279,20241111
267.95409,75.21607,44.76411,5.81267,0.1860998,0.2698313,2.3717805,20241110
282.74585,132.38947,110.68116,6.64136,0.14285,0.29758653,2.2219138,20240704
236.90636,14.84817,74.83686,4.85504,0.1715678,0.23362085,2.6109285,20241111
124.71967,51.69357,175.23866,5.11197,0.1180349,0.30147359,2.2027736,20241109
